Timestamp,Total CPU (%),Total Memory (%),Total Disk Read (MB),Total Disk Write (MB),Total Net RX (MB),Total Net TX (MB),RX Dropped,TX Dropped
2025-03-25 23:07:48,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.9,0.0,0.0,0,0
2025-03-25 23:07:49,"[0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0]",22.9,0.0,0.03125,0.0020799636840820312,0.0017986297607421875
